Year,State,Category,Type,Vehicles
1999,Hawaii,Bus,,4184
1999,Hawaii,Truck,,259582
1999,Hawaii,Motorcycle,,19302
1999,Idaho,Auto,,494220
1999,Idaho,Bus,,3580
1999,Idaho,Truck,,631843
1999,Idaho,Motorcycle,,40779
1999,Illinois,Auto,,6307479
1999,Illinois,Bus,,17691
1999,Illinois,Truck,,3030090
1999,Illinois,Motorcycle,,216641
1999,Indiana,Auto,,3224493
1999,Indiana,Bus,,26902
1999,Indiana,Truck,,2243692
1999,Indiana,Motorcycle,,109472
1999,Iowa,Auto,,1723848
1999,Iowa,Bus,,8115
1999,Iowa,Truck,,1318004
1999,Iowa,Motorcycle,,125201
1999,Kansas,Auto,,1187320
1999,Kansas,Bus,,3850
1999,Kansas,Truck,,1033178
1999,Kansas,Motorcycle,,49682
1999,Kentucky,Auto,,1592519
1999,Kentucky,Bus,,12525
1999,Kentucky,Truck,,1056945
1999,Kentucky,Motorcycle,,41905
1999,Louisiana,Auto,,1964922
1999,Louisiana,Bus,,21328
1999,Louisiana,Truck,,1518412
1999,Louisiana,Motorcycle,,42908
1999,Maine,Auto,,550537
1999,Maine,Bus,,2930
1999,Maine,Truck,,361988
1999,Maine,Motorcycle,,30953
1999,Maryland,Auto,,2665572
1999,Maryland,Bus,,11476
1999,Maryland,Truck,,1219249
1999,Maryland,Motorcycle,,45973
1999,Massachusetts,Auto,,3822524
1999,Massachusetts,Bus,,11710
1999,Massachusetts,Truck,,1498954
1999,Massachusetts,Motorcycle,,103110
1999,Michigan,Auto,,5069808
1999,Michigan,Bus,,25536
1999,Michigan,Truck,,3194300
1999,Michigan,Motorcycle,,167882
1999,Minnesota,Auto,,2265392
1999,Minnesota,Bus,,14664
1999,Minnesota,Truck,,1729661
1999,Minnesota,Motorcycle,,126786
1999,Mississippi,Auto,,1299441
1999,Mississippi,Bus,,10544
1999,Mississippi,Truck,,1006787
1999,Mississippi,Motorcycle,,32212
1999,Missouri,Auto,,2601830
1999,Missouri,Bus,,13551
1999,Missouri,Truck,,1788863
1999,Missouri,Motorcycle,,57329
1999,Montana,Auto,,455430
1999,Montana,Bus,,2811
1999,Montana,Truck,,539664
1999,Montana,Motorcycle,,22216
1999,Nebraska,Auto,,833415
1999,Nebraska,Bus,,5797
1999,Nebraska,Truck,,730341
1999,Nebraska,Motorcycle,,19631
1999,Nevada,Auto,,620131
1999,Nevada,Bus,,1771
1999,Nevada,Truck,,540474
1999,Nevada,Motorcycle,,23499
1999,New Hampshire,Auto,,678497
1999,New Hampshire,Bus,,1713
1999,New Hampshire,Truck,,370688
1999,New Hampshire,Motorcycle,,47656
1999,New Jersey,Auto,,4341182
1999,New Jersey,Bus,,20565
1999,New Jersey,Truck,,1741011
1999,New Jersey,Motorcycle,,105547
1999,New Mexico,Auto,,761012
1999,New Mexico,Bus,,3524
1999,New Mexico,Truck,,811946
1999,New Mexico,Motorcycle,,30669
1999,New York,Auto,,7892118
1999,New York,Bus,,50731
1999,New York,Truck,,2813177
1999,New York,Motorcycle,,143547
1999,North Carolina,Auto,,3423588
1999,North Carolina,Bus,,29987
1999,North Carolina,Truck,,2236865
1999,North Carolina,Motorcycle,,78733
1999,North Dakota,Auto,,342786
1999,North Dakota,Bus,,2289
1999,North Dakota,Truck,,359337
1999,North Dakota,Motorcycle,,16387
1999,Ohio,Auto,,6651554
1999,Ohio,Bus,,36364
1999,Ohio,Truck,,3547685
1999,Ohio,Motorcycle,,240590
1999,Oklahoma,Auto,,1524424
1999,Oklahoma,Bus,,16169
1999,Oklahoma,Truck,,1390893
1999,Oklahoma,Motorcycle,,53277
1999,Oregon,Auto,,1559972
1999,Oregon,Bus,,12920
1999,Oregon,Truck,,1440067
1999,Oregon,Motorcycle,,66609
1999,Pennsylvania,Auto,,6071724
1999,Pennsylvania,Bus,,34930
1999,Pennsylvania,Truck,,2901946
1999,Pennsylvania,Motorcycle,,200829
1999,Rhode Island,Auto,,535034
1999,Rhode Island,Bus,,1900
1999,Rhode Island,Truck,,210076
1999,Rhode Island,Motorcycle,,19210
1999,South Carolina,Auto,,1872502
1999,South Carolina,Bus,,15816
1999,South Carolina,Truck,,1137929
1999,South Carolina,Motorcycle,,46844
1999,South Dakota,Auto,,379168
1999,South Dakota,Bus,,2721
1999,South Dakota,Truck,,400072
1999,South Dakota,Motorcycle,,25761
1999,Tennessee,Auto,,2621508
1999,Tennessee,Bus,,17380
1999,Tennessee,Truck,,1787631
1999,Tennessee,Motorcycle,,62985
1999,Texas,Auto,,7738292
1999,Texas,Bus,,82589
1999,Texas,Truck,,6247839
1999,Texas,Motorcycle,,168896
1999,Utah,Auto,,856699
1999,Utah,Bus,,1242
1999,Utah,Truck,,719239
1999,Utah,Motorcycle,,24674
1999,Vermont,Auto,,301914
1999,Vermont,Bus,,1938
1999,Vermont,Truck,,213763
1999,Vermont,Motorcycle,,17663
1999,Virginia,Auto,,3769276
1999,Virginia,Bus,,17854
1999,Virginia,Truck,,2084027
1999,Virginia,Motorcycle,,57464
1999,Washington,Auto,,2741257
1999,Washington,Bus,,9137
1999,Washington,Truck,,2111756
1999,Washington,Motorcycle,,107290
1999,West Virginia,Auto,,759648
1999,West Virginia,Bus,,3211
1999,West Virginia,Truck,,616272
1999,West Virginia,Motorcycle,,19447
1999,Wisconsin,Auto,,2520717
1999,Wisconsin,Bus,,13032
1999,Wisconsin,Truck,,1732023
1999,Wisconsin,Motorcycle,,192806
1999,Wyoming,Auto,,195762
1999,Wyoming,Bus,,2710
1999,Wyoming,Truck,,329722
1999,Wyoming,Motorcycle,,15925
2000,Alabama,Auto,Private,1946144
2000,Alabama,Auto,Public,15662
2000,Alabama,Bus,Private,2425
2000,Alabama,Bus,Public,6351
2000,Alabama,Truck,Private,1962825
2000,Alabama,Truck,Public,26742
2000,Alabama,Motorcycle,Private,54359
2000,Alabama,Motorcycle,Public,490
2000,Alaska,Auto,Private,241775
2000,Alaska,Auto,Public,2530
2000,Alaska,Bus,Private,2120
2000,Alaska,Bus,Public,390
2000,Alaska,Truck,Private,337788
2000,Alaska,Truck,Public,9796
2000,Alaska,Motorcycle,Private,16063
2000,Alaska,Motorcycle,Public,44
2000,Arizona,Auto,Private,2146351
2000,Arizona,Auto,Public,16790
2000,Arizona,Bus,Private,1321
2000,Arizona,Bus,Public,3273
2000,Arizona,Truck,Private,1607753
2000,Arizona,Truck,Public,19050
2000,Arizona,Motorcycle,Private,164279
2000,Arizona,Motorcycle,Public,815
2000,Arkansas,Auto,Private,941651
2000,Arkansas,Auto,Public,9592
2000,Arkansas,Bus,Private,1416
2000,Arkansas,Bus,Public,5268
2000,Arkansas,Truck,Private,870843
2000,Arkansas,Truck,Public,11423
2000,Arkansas,Motorcycle,Private,24998
2000,Arkansas,Motorcycle,Public,22
2000,California,Auto,Private,17132486
2000,California,Auto,Public,188927
2000,California,Bus,Private,30775
2000,California,Bus,Public,16537
2000,California,Truck,Private,10057920
2000,California,Truck,Public,271278
2000,California,Motorcycle,Private,434257
2000,California,Motorcycle,Public,14244
2000,Colorado,Auto,Private,1910655
2000,Colorado,Auto,Public,10102
2000,Colorado,Bus,Private,1721
2000,Colorado,Bus,Public,4065
2000,Colorado,Truck,Private,1673059
2000,Colorado,Truck,Public,26410
2000,Colorado,Motorcycle,Private,98218
2000,Colorado,Motorcycle,Public,79
2000,Connecticut,Auto,Private,1997764
2000,Connecticut,Auto,Public,11426
2000,Connecticut,Bus,Private,9690
2000,Connecticut,Bus,Public,839
2000,Connecticut,Truck,Private,806763
2000,Connecticut,Truck,Public,26967
2000,Connecticut,Motorcycle,Private,53742
2000,Connecticut,Motorcycle,Public,304
2000,Delaware,Auto,Private,392329
2000,Delaware,Auto,Public,7977
2000,Delaware,Bus,Private,1454
2000,Delaware,Bus,Public,588
2000,Delaware,Truck,Private,225241
2000,Delaware,Truck,Public,2857
2000,Delaware,Motorcycle,Private,10952
2000,Delaware,Motorcycle,Public,28
2000,District of Columbia,Auto,Private,195931
2000,District of Columbia,Auto,Public,4357
2000,District of Columbia,Bus,Private,2243
2000,District of Columbia,Bus,Public,386
2000,District of Columbia,Truck,Private,32427
2000,District of Columbia,Truck,Public,6737
2000,District of Columbia,Motorcycle,Private,1127
2000,District of Columbia,Motorcycle,Public,349
2000,Florida,Auto,Private,7252107
2000,Florida,Auto,Public,100598
2000,Florida,Bus,Private,6030
2000,Florida,Bus,Public,38981
2000,Florida,Truck,Private,4235309
2000,Florida,Truck,Public,147985
2000,Florida,Motorcycle,Private,249276
2000,Florida,Motorcycle,Public,5934
2000,Georgia,Auto,Private,4041293
2000,Georgia,Auto,Public,25237
2000,Georgia,Bus,Private,4097
2000,Georgia,Bus,Public,13920
2000,Georgia,Truck,Private,3006443
2000,Georgia,Truck,Public,64016
2000,Georgia,Motorcycle,Private,86988
2000,Georgia,Motorcycle,Public,1083
2000,Hawaii,Auto,Private,453295
2000,Hawaii,Auto,Public,6220
2000,Hawaii,Bus,Private,3307
2000,Hawaii,Bus,Public,994
2000,Hawaii,Truck,Private,266709
2000,Hawaii,Truck,Public,7026
2000,Hawaii,Motorcycle,Private,19772
2000,Hawaii,Motorcycle,Public,289
2000,Idaho,Auto,Private,509490
2000,Idaho,Auto,Public,5776
2000,Idaho,Bus,Private,1278
2000,Idaho,Bus,Public,2409
2000,Idaho,Truck,Private,640772
2000,Idaho,Truck,Public,17975
2000,Idaho,Motorcycle,Private,42001
2000,Idaho,Motorcycle,Public,150
2000,Illinois,Auto,Private,5887663
2000,Illinois,Auto,Public,66321
2000,Illinois,Bus,Private,17497
2000,Illinois,Bus,Public,801
2000,Illinois,Truck,Private,2984475
2000,Illinois,Truck,Public,15827
2000,Illinois,Motorcycle,Private,195443
2000,Illinois,Motorcycle,Public,68
2000,Indiana,Auto,Private,3221972
2000,Indiana,Auto,Public,22965
2000,Indiana,Bus,Private,8640
2000,Indiana,Bus,Public,18645
2000,Indiana,Truck,Private,2257308
2000,Indiana,Truck,Public,41412
2000,Indiana,Motorcycle,Private,117331
2000,Indiana,Motorcycle,Public,506
2000,Iowa,Auto,Private,1742231
2000,Iowa,Auto,Public,9459
2000,Iowa,Bus,Private,1452
2000,Iowa,Bus,Public,6771
2000,Iowa,Truck,Private,1314375
2000,Iowa,Truck,Public,31935
2000,Iowa,Motorcycle,Private,126421
2000,Iowa,Motorcycle,Public,250
2000,Kansas,Auto,Private,818648
2000,Kansas,Auto,Public,7793
2000,Kansas,Bus,Private,1433
2000,Kansas,Bus,Public,2431
2000,Kansas,Truck,Private,1446787
2000,Kansas,Truck,Public,19043
2000,Kansas,Motorcycle,Private,49548
2000,Kansas,Motorcycle,Public,319
2000,Kentucky,Auto,Private,1650575
2000,Kentucky,Auto,Public,23351
2000,Kentucky,Bus,Private,1670
2000,Kentucky,Bus,Public,11264
2000,Kentucky,Truck,Private,1131204
2000,Kentucky,Truck,Public,8339
2000,Kentucky,Motorcycle,Private,43990
2000,Kentucky,Motorcycle,Public,13
2000,Louisiana,Auto,Private,1925331
2000,Louisiana,Auto,Public,39363
2000,Louisiana,Bus,Private,15717
2000,Louisiana,Bus,Public,5767
2000,Louisiana,Truck,Private,1547644
2000,Louisiana,Truck,Public,23160
2000,Louisiana,Motorcycle,Private,47736
2000,Louisiana,Motorcycle,Public,508
2000,Maine,Auto,Private,613174
2000,Maine,Auto,Public,5109
2000,Maine,Bus,Private,619
2000,Maine,Bus,Public,2415
2000,Maine,Truck,Private,390983
2000,Maine,Truck,Public,11796
2000,Maine,Motorcycle,Private,28791
2000,Maine,Motorcycle,Public,108
2000,Maryland,Auto,Private,2592350
2000,Maryland,Auto,Public,13466
2000,Maryland,Bus,Private,6956
2000,Maryland,Bus,Public,4896
2000,Maryland,Truck,Private,1206630
2000,Maryland,Truck,Public,23240
2000,Maryland,Motorcycle,Private,49296
2000,Maryland,Motorcycle,Public,107
2000,Massachusetts,Auto,Private,3656098
2000,Massachusetts,Auto,Public,17540
2000,Massachusetts,Bus,Private,11391
2000,Massachusetts,Bus,Public,543
2000,Massachusetts,Truck,Private,1541572
2000,Massachusetts,Truck,Public,38255
2000,Massachusetts,Motorcycle,Private,106715
2000,Massachusetts,Motorcycle,Public,3
2000,Michigan,Auto,Private,4976218
2000,Michigan,Auto,Public,47203
2000,Michigan,Bus,Private,10495
2000,Michigan,Bus,Public,15332
2000,Michigan,Truck,Private,3309618
2000,Michigan,Truck,Public,76855
2000,Michigan,Motorcycle,Private,182213
2000,Michigan,Motorcycle,Public,1379
2000,Minnesota,Auto,Private,2615650
2000,Minnesota,Auto,Public,9945
2000,Minnesota,Bus,Private,7112
2000,Minnesota,Bus,Public,7653
2000,Minnesota,Truck,Private,1966300
2000,Minnesota,Truck,Public,23280
2000,Minnesota,Motorcycle,Private,142799
2000,Minnesota,Motorcycle,Public,256
2000,Mississippi,Auto,Private,1308259
2000,Mississippi,Auto,Public,10389
2000,Mississippi,Bus,Private,3595
2000,Mississippi,Bus,Public,6779
2000,Mississippi,Truck,Private,943205
2000,Mississippi,Truck,Public,17184
2000,Mississippi,Motorcycle,Private,31845
2000,Mississippi,Motorcycle,Public,14
2000,Missouri,Auto,Private,2707773
2000,Missouri,Auto,Public,7442
2000,Missouri,Bus,Private,4574
2000,Missouri,Bus,Public,8411
2000,Missouri,Truck,Private,1833935
2000,Missouri,Truck,Public,17494
2000,Missouri,Motorcycle,Private,60897
2000,Missouri,Motorcycle,Public,43
2000,Montana,Auto,Private,461184
2000,Montana,Auto,Public,5475
2000,Montana,Bus,Private,1095
2000,Montana,Bus,Public,1700
2000,Montana,Truck,Private,539205
2000,Montana,Truck,Public,17567
2000,Montana,Motorcycle,Private,26402
2000,Montana,Motorcycle,Public,109
2000,Nebraska,Auto,Private,839940
2000,Nebraska,Auto,Public,12541
2000,Nebraska,Bus,Private,1201
2000,Nebraska,Bus,Public,4831
2000,Nebraska,Truck,Private,741062
2000,Nebraska,Truck,Public,19358
2000,Nebraska,Motorcycle,Private,20881
2000,Nebraska,Motorcycle,Public,278
2000,Nevada,Auto,Private,645736
2000,Nevada,Auto,Public,9856
2000,Nevada,Bus,Private,1571
2000,Nevada,Bus,Public,266
2000,Nevada,Truck,Private,547542
2000,Nevada,Truck,Public,14754
2000,Nevada,Motorcycle,Private,24445
2000,Nevada,Motorcycle,Public,467
2000,New Hampshire,Auto,Private,666524
2000,New Hampshire,Auto,Public,3870
2000,New Hampshire,Bus,Private,1412
2000,New Hampshire,Bus,Public,321
2000,New Hampshire,Truck,Private,368731
2000,New Hampshire,Truck,Public,10893
2000,New Hampshire,Motorcycle,Private,48651
2000,New Hampshire,Motorcycle,Public,
2000,New Jersey,Auto,Private,4406435
2000,New Jersey,Auto,Public,44284
2000,New Jersey,Bus,Private,18366
2000,New Jersey,Bus,Public,3172
2000,New Jersey,Truck,Private,1816771
2000,New Jersey,Truck,Public,101003
2000,New Jersey,Motorcycle,Private,111430
2000,New Jersey,Motorcycle,Public,423
2000,New Mexico,Auto,Private,715732
2000,New Mexico,Auto,Public,13995
2000,New Mexico,Bus,Private,2418
2000,New Mexico,Bus,Public,1022
2000,New Mexico,Truck,Private,772960
2000,New Mexico,Truck,Public,22383
2000,New Mexico,Motorcycle,Private,28291
2000,New Mexico,Motorcycle,Public,263
2000,New York,Auto,Private,7430864
2000,New York,Auto,Public,70479
2000,New York,Bus,Private,23451
2000,New York,Bus,Public,30632
2000,New York,Truck,Private,2577983
2000,New York,Truck,Public,101122
2000,New York,Motorcycle,Private,106371
2000,New York,Motorcycle,Public,1115
2000,North Carolina,Auto,Private,3714387
2000,North Carolina,Auto,Public,28679
2000,North Carolina,Bus,Private,9622
2000,North Carolina,Bus,Public,21009
2000,North Carolina,Truck,Private,2401817
2000,North Carolina,Truck,Public,46989
2000,North Carolina,Motorcycle,Private,82302
2000,North Carolina,Motorcycle,Public,345
2000,North Dakota,Auto,Private,335332
2000,North Dakota,Auto,Public,3905
2000,North Dakota,Bus,Private,661
2000,North Dakota,Bus,Public,1651
2000,North Dakota,Truck,Private,343519
2000,North Dakota,Truck,Public,8792
2000,North Dakota,Motorcycle,Private,17003
2000,North Dakota,Motorcycle,Public,32
2000,Ohio,Auto,Private,6662157
2000,Ohio,Auto,Public,47549
2000,Ohio,Bus,Private,15159
2000,Ohio,Bus,Public,22424
2000,Ohio,Truck,Private,3645863
2000,Ohio,Truck,Public,74324
2000,Ohio,Motorcycle,Private,253842
2000,Ohio,Motorcycle,Public,824
2000,Oklahoma,Auto,Private,1575442
2000,Oklahoma,Auto,Public,11673
2000,Oklahoma,Bus,Private,2332
2000,Oklahoma,Bus,Public,14261
2000,Oklahoma,Truck,Private,1364050
2000,Oklahoma,Truck,Public,46733
2000,Oklahoma,Motorcycle,Private,57284
2000,Oklahoma,Motorcycle,Public,362
2000,Oregon,Auto,Private,1514983
2000,Oregon,Auto,Public,26270
2000,Oregon,Bus,Private,4097
2000,Oregon,Bus,Public,9208
2000,Oregon,Truck,Private,1435947
2000,Oregon,Truck,Public,31069
2000,Oregon,Motorcycle,Private,68598
2000,Oregon,Motorcycle,Public,870
2000,Pennsylvania,Auto,Private,5986757
2000,Pennsylvania,Auto,Public,45301
2000,Pennsylvania,Bus,Private,27923
2000,Pennsylvania,Bus,Public,7776
2000,Pennsylvania,Truck,Private,3128139
2000,Pennsylvania,Truck,Public,64071
2000,Pennsylvania,Motorcycle,Private,214630
2000,Pennsylvania,Motorcycle,Public,1107
2000,Rhode Island,Auto,Private,534422
2000,Rhode Island,Auto,Public,4553
2000,Rhode Island,Bus,Private,1946
2000,Rhode Island,Bus,Public,11
2000,Rhode Island,Truck,Private,213483
2000,Rhode Island,Truck,Public,5155
2000,Rhode Island,Motorcycle,Private,19432
2000,Rhode Island,Motorcycle,Public,52
2000,South Carolina,Auto,Private,1913976
2000,South Carolina,Auto,Public,10422
2000,South Carolina,Bus,Private,4704
2000,South Carolina,Bus,Public,11514
2000,South Carolina,Truck,Private,1128250
2000,South Carolina,Truck,Public,25863
2000,South Carolina,Motorcycle,Private,51436
2000,South Carolina,Motorcycle,Public,243
2000,South Dakota,Auto,Private,375973
2000,South Dakota,Auto,Public,4308
2000,South Dakota,Bus,Private,753
2000,South Dakota,Bus,Public,1973
2000,South Dakota,Truck,Private,396206
2000,South Dakota,Truck,Public,13296
2000,South Dakota,Motorcycle,Private,29175
2000,South Dakota,Motorcycle,Public,30
2000,Tennessee,Auto,Private,2832941
2000,Tennessee,Auto,Public,21628
2000,Tennessee,Bus,Private,3668
2000,Tennessee,Bus,Public,13553
2000,Tennessee,Truck,Private,1893080
2000,Tennessee,Truck,Public,54929
2000,Tennessee,Motorcycle,Private,70846
2000,Tennessee,Motorcycle,Public,238
2000,Texas,Auto,Private,7396837
2000,Texas,Auto,Public,219346
2000,Texas,Bus,Private,17117
2000,Texas,Bus,Public,68280
2000,Texas,Truck,Private,6098055
2000,Texas,Truck,Public,270461
2000,Texas,Motorcycle,Private,181787
2000,Texas,Motorcycle,Public,5387
2000,Utah,Auto,Private,856355
2000,Utah,Auto,Public,10368
2000,Utah,Bus,Private,447
2000,Utah,Bus,Public,803
2000,Utah,Truck,Private,744226
2000,Utah,Truck,Public,15407
2000,Utah,Motorcycle,Private,28116
2000,Utah,Motorcycle,Public,175
2000,Vermont,Auto,Private,292420
2000,Vermont,Auto,Public,3220
2000,Vermont,Bus,Private,638
2000,Vermont,Bus,Public,1366
2000,Vermont,Truck,Private,210576
2000,Vermont,Truck,Public,6663
2000,Vermont,Motorcycle,Private,21740
2000,Vermont,Motorcycle,Public,
2000,Virginia,Auto,Private,3838535
2000,Virginia,Auto,Public,35375
2000,Virginia,Bus,Private,2701
2000,Virginia,Bus,Public,15489
2000,Virginia,Truck,Private,2117495
2000,Virginia,Truck,Public,36532
2000,Virginia,Motorcycle,Private,60463
2000,Virginia,Motorcycle,Public,394
2000,Washington,Auto,Private,2871919
2000,Washington,Auto,Public,19511
2000,Washington,Bus,Private,3286
2000,Washington,Bus,Public,5968
2000,Washington,Truck,Private,2173842
2000,Washington,Truck,Public,41340
2000,Washington,Motorcycle,Private,117857
2000,Washington,Motorcycle,Public,840
2000,West Virginia,Auto,Private,779616
2000,West Virginia,Auto,Public,15633
2000,West Virginia,Bus,Private,903
2000,West Virginia,Bus,Public,2301
2000,West Virginia,Truck,Private,612638
2000,West Virginia,Truck,Public,30644
2000,West Virginia,Motorcycle,Private,25705
2000,West Virginia,Motorcycle,Public,602
2000,Wisconsin,Auto,Private,2511461
2000,Wisconsin,Auto,Public,15388
2000,Wisconsin,Bus,Private,9022
2000,Wisconsin,Bus,Public,4598
2000,Wisconsin,Truck,Private,1780276
2000,Wisconsin,Truck,Public,44780
2000,Wisconsin,Motorcycle,Private,178897
2000,Wisconsin,Motorcycle,Public,679
2000,Wyoming,Auto,Private,210145
2000,Wyoming,Auto,Public,4965
2000,Wyoming,Bus,Private,983
2000,Wyoming,Bus,Public,1783
2000,Wyoming,Truck,Private,355395
2000,Wyoming,Truck,Public,12419
2000,Wyoming,Motorcycle,Private,19121
2000,Wyoming,Motorcycle,Public,66
2000,Puerto Rico,Auto,Private,2048388
2000,Puerto Rico,Auto,Public,
2000,Puerto Rico,Bus,Private,3412
2000,Puerto Rico,Bus,Public,
2000,Puerto Rico,Truck,Private,30290
2000,Puerto Rico,Truck,Public,
2000,Puerto Rico,Motorcycle,Private,21436
2000,Puerto Rico,Motorcycle,Public,
2001,Alabama,Auto,Private,1749267
2001,Alabama,Auto,Public,15821
2001,Alabama,Bus,Private,2465
2001,Alabama,Bus,Public,6361
2001,Alabama,Truck,Private,2434282
2001,Alabama,Truck,Public,26893
2001,Alabama,Motorcycle,Private,54507
2001,Alabama,Motorcycle,Public,491
2001,Alaska,Auto,Private,239780
2001,Alaska,Auto,Public,2513
2001,Alaska,Bus,Private,2132
2001,Alaska,Bus,Public,436
2001,Alaska,Truck,Private,342937
2001,Alaska,Truck,Public,9936
2001,Alaska,Motorcycle,Private,16744
2001,Alaska,Motorcycle,Public,44
2001,Arizona,Auto,Private,2247073
2001,Arizona,Auto,Public,16897
2001,Arizona,Bus,Private,1399
2001,Arizona,Bus,Public,3326
2001,Arizona,Truck,Private,1679263
2001,Arizona,Truck,Public,19159
2001,Arizona,Motorcycle,Private,190539
2001,Arizona,Motorcycle,Public,825
2001,Arkansas,Auto,Private,963912
2001,Arkansas,Auto,Public,9619
2001,Arkansas,Bus,Private,1470
2001,Arkansas,Bus,Public,5466
2001,Arkansas,Truck,Private,871859
2001,Arkansas,Truck,Public,11472
2001,Arkansas,Motorcycle,Private,29264
2001,Arkansas,Motorcycle,Public,26
2001,California,Auto,Private,17726983
2001,California,Auto,Public,191777
2001,California,Bus,Private,32314
2001,California,Bus,Public,16727
2001,California,Truck,Private,10531853
2001,California,Truck,Public,280402
2001,California,Motorcycle,Private,473258
2001,California,Motorcycle,Public,14784
2001,Colorado,Auto,Private,2357409
2001,Colorado,Auto,Public,10156
2001,Colorado,Bus,Private,1807
2001,Colorado,Bus,Public,4068
2001,Colorado,Truck,Private,2248782
2001,Colorado,Truck,Public,26598
2001,Colorado,Motorcycle,Private,194774
2001,Colorado,Motorcycle,Public,82
2001,Connecticut,Auto,Private,2039677
2001,Connecticut,Auto,Public,11463
2001,Connecticut,Bus,Private,9349
2001,Connecticut,Bus,Public,848
2001,Connecticut,Truck,Private,828221
2001,Connecticut,Truck,Public,27310
2001,Connecticut,Motorcycle,Private,51591
2001,Connecticut,Motorcycle,Public,292
2001,Delaware,Auto,Private,402188
2001,Delaware,Auto,Public,8276
2001,Delaware,Bus,Private,1471
2001,Delaware,Bus,Public,591
2001,Delaware,Truck,Private,237653
2001,Delaware,Truck,Public,2906
2001,Delaware,Motorcycle,Private,12618
2001,Delaware,Motorcycle,Public,38
2001,District of Columbia,Auto,Private,199363
2001,District of Columbia,Auto,Public,4330
2001,District of Columbia,Bus,Private,2265
2001,District of Columbia,Bus,Public,404
2001,District of Columbia,Truck,Private,35734
2001,District of Columbia,Truck,Public,6766
2001,District of Columbia,Motorcycle,Private,1129
2001,District of Columbia,Motorcycle,Public,343
2001,Florida,Auto,Private,8835134
2001,Florida,Auto,Public,102429
2001,Florida,Bus,Private,5852
2001,Florida,Bus,Public,39769
2001,Florida,Truck,Private,5206271
2001,Florida,Truck,Public,150647
2001,Florida,Motorcycle,Private,299464
2001,Florida,Motorcycle,Public,5997
2001,Georgia,Auto,Private,4058873
2001,Georgia,Auto,Public,25873
2001,Georgia,Bus,Private,4197
2001,Georgia,Bus,Public,14341
2001,Georgia,Truck,Private,3135791
2001,Georgia,Truck,Public,65710
2001,Georgia,Motorcycle,Private,90830
2001,Georgia,Motorcycle,Public,1116
2001,Hawaii,Auto,Private,521396
2001,Hawaii,Auto,Public,7226
2001,Hawaii,Bus,Private,3473
2001,Hawaii,Bus,Public,1167
2001,Hawaii,Truck,Private,326897
2001,Hawaii,Truck,Public,7914
2001,Hawaii,Motorcycle,Private,21436
2001,Hawaii,Motorcycle,Public,313
2001,Idaho,Auto,Private,572048
2001,Idaho,Auto,Public,5714
2001,Idaho,Bus,Private,1283
2001,Idaho,Bus,Public,2427
2001,Idaho,Truck,Private,725418
2001,Idaho,Truck,Public,16958
2001,Idaho,Motorcycle,Private,39132
2001,Idaho,Motorcycle,Public,140
2001,Illinois,Auto,Private,6355650
2001,Illinois,Auto,Public,68951
2001,Illinois,Bus,Private,17252
2001,Illinois,Bus,Public,735
2001,Illinois,Truck,Private,3403474
2001,Illinois,Truck,Public,15428
2001,Illinois,Motorcycle,Private,256773
2001,Illinois,Motorcycle,Public,61
2001,Indiana,Auto,Private,3205966
2001,Indiana,Auto,Public,23393
2001,Indiana,Bus,Private,8690
2001,Indiana,Bus,Public,19430
2001,Indiana,Truck,Private,2325326
2001,Indiana,Truck,Public,42226
2001,Indiana,Motorcycle,Private,126858
2001,Indiana,Motorcycle,Public,516
2001,Iowa,Auto,Private,1859770
2001,Iowa,Auto,Public,10687
2001,Iowa,Bus,Private,1512
2001,Iowa,Bus,Public,6804
2001,Iowa,Truck,Private,1408356
2001,Iowa,Truck,Public,31180
2001,Iowa,Motorcycle,Private,137701
2001,Iowa,Motorcycle,Public,272
2001,Kansas,Auto,Private,834427
2001,Kansas,Auto,Public,7885
2001,Kansas,Bus,Private,1411
2001,Kansas,Bus,Public,2469
2001,Kansas,Truck,Private,1465223
2001,Kansas,Truck,Public,19286
2001,Kansas,Motorcycle,Private,51487
2001,Kansas,Motorcycle,Public,324
2001,Kentucky,Auto,Private,2098690
2001,Kentucky,Auto,Public,24185
2001,Kentucky,Bus,Private,1631
2001,Kentucky,Bus,Public,11716
2001,Kentucky,Truck,Private,1480989
2001,Kentucky,Truck,Public,8489
2001,Kentucky,Motorcycle,Private,46190
2001,Kentucky,Motorcycle,Public,16
2001,Louisiana,Auto,Private,1953186
2001,Louisiana,Auto,Public,41217
2001,Louisiana,Bus,Private,14932
2001,Louisiana,Bus,Public,5883
2001,Louisiana,Truck,Private,1569722
2001,Louisiana,Truck,Public,23619
2001,Louisiana,Motorcycle,Private,49989
2001,Louisiana,Motorcycle,Public,518
2001,Maine,Auto,Private,613012
2001,Maine,Auto,Public,4769
2001,Maine,Bus,Private,592
2001,Maine,Bus,Public,2244
2001,Maine,Truck,Private,385872
2001,Maine,Truck,Public,11050
2001,Maine,Motorcycle,Private,32707
2001,Maine,Motorcycle,Public,101
2001,Maryland,Auto,Private,2582361
2001,Maryland,Auto,Public,13531
2001,Maryland,Bus,Private,6970
2001,Maryland,Bus,Public,4953
2001,Maryland,Truck,Private,1307622
2001,Maryland,Truck,Public,23411
2001,Maryland,Motorcycle,Private,54605
2001,Maryland,Motorcycle,Public,106
2001,Massachusetts,Auto,Private,3513020
